event_id,Words,POS,Index,Tag,Labels,Tag2
906,change,NN,62,O,0.0,relation
906,terms,NNS,69,arg,1.0,O
906,of,IN,75,O,0.0,O
906,agreement,NN,78,O,0.0,O
906,reverses,VBZ,88,O,0.0,O
906,course,NN,97,O,0.0,O
906, and ,CC,103,O,0.0,O
906,unanimously,RB,108,O,0.0,O
906,60,CD,120,O,0.0,O
906,agrees,VBZ,123,O,0.0,O
906,accept,VB,133,O,0.0,O
906, a ,DT,140,O,0.0,O
906,US,PRP,142,O,0.0,O
906,Justice,NNP,145,O,0.0,O
906,Department,NNP,153,O,0.0,O
906,overhaul,NN,164,O,0.0,O
906,its,PRP$,176,O,0.0,O
906,troubled,JJ,180,O,0.0,O
906,police,NN,189,O,0.0,O
906,force,NN,196,O,0.0,O
906,municipal,JJ,206,O,0.0,O
906,courts,NNS,216,O,0.0,O
DT,.,.,O,O,0.0,O
906,avoided,VBN,229,O,0.0,O
906,likely,JJ,239,O,0.0,O
906,expensive,JJ,246,O,0.0,O
906,legal,JJ,256,O,0.0,O
906,battle,NN,262,O,0.0,O
906,with,IN,269,O,0.0,O
906,federal,JJ,274,O,0.0,O
906,government,NN,282,O,0.0,O
906,which,WDT,293,O,0.0,O
906,had,VBD,299,O,0.0,O
906,filed,VBN,303,O,0.0,O
906,suit,NN,309,O,0.0,O
906,against,IN,314,O,0.0,O
906,city,NN,322,O,0.0,O
906,following,VBG,327,O,0.0,O
906,months,NNS,342,O,0.0,O
906,vote,NN,349,O,0.0,O
907,The,DT,0,arg,1.0,O
907,government,NN,4,arg,1.0,O
907,will,MD,15,O,0.0,O
907,release,NN,20,O,0.0,relation
907,opposition,NN,28,arg,1.0,O
907,candidate,NN,39,arg,1.0,O
907,Hama,NNP,49,arg,1.0,O
907,amadou,NN,54,arg,1.0,O
907,from,IN,61,O,0.0,O
907,prison,NN,66,O,0.0,O
907,due,JJ,73,O,0.0,O
907,to,TO,77,O,0.0,O
907,health,NN,80,O,0.0,O
907,issues,NNS,87,O,0.0,O
NNP,.,.,B-NP,O,0.0,O
907,is,VBZ,68,O,0.0,O
907,facing,VBG,105,O,0.0,O
907,off,IN,112,O,0.0,O
907,against,IN,116,O,0.0,O
907,incumbent,JJ,124,O,0.0,O
907,President,NNP,134,O,0.0,O
907,Niger,NNP,147,O,0.0,O
907,Mahamadou,NNP,153,O,0.0,O
907,Issoufou,NNP,163,O,0.0,O
907, in ,IN,171,O,0.0,O
907,second,JJ,175,O,0.0,O
907,round,NN,182,O,0.0,O
907,voting,NN,191,O,0.0,O
907, on ,IN,197,O,0.0,O
907,Sunday,NNP,201,O,0.0,O
908,The,DT,0,O,0.0,O
908,Myanmar,NNP,4,O,0.0,O
908,Assembly,NNP,12,O,0.0,O
908,of,IN,21,O,0.0,O
908,Union,NNP,24,O,0.0,O
908, or ,CC,29,O,0.0,O
908,parliament,NN,33,arg,1.0,O
908,selects,VBZ,44,O,0.0,relation
908,Htin,NNP,52,arg,1.0,O
908,kyaw,NN,57,arg,1.0,O
908, as ,IN,61,O,0.0,O
908,new,JJ,65,O,0.0,O
908,President,NNP,69,O,0.0,O
NNP,.,.,B-NP,O,0.0,O
908, a ,DT,85,O,0.0,O
908,confidant,NN,87,O,0.0,O
908,Aung,NNP,100,O,0.0,O
908,San,NNP,105,O,0.0,O
908,suu,NN,109,O,0.0,O
908,kyi,NN,113,O,0.0,O
908,will,MD,117,O,0.0,O
908,be,VB,122,O,0.0,O
908,first,JJ,125,O,0.0,O
908,civilian,JJ,131,O,0.0,O
908,president,NN,140,O,0.0,O
908, in ,IN,149,O,0.0,O
908,decades,NNS,153,O,0.0,O
908,Kyi,NNP,166,O,0.0,O
908,Nobel,NNP,172,O,0.0,O
908,Peace,NNP,178,O,0.0,O
908,Prize,NNP,184,O,0.0,O
908,recipient,JJ,190,O,0.0,O
908,is,VBZ,200,O,0.0,O
908,constitutionally,RB,203,O,0.0,O
908,barred,VBN,220,O,0.0,O
908,from,IN,227,O,0.0,O
908,office,NN,232,O,0.0,O
909,The,DT,0,O,0.0,O
909,Obama,NNP,4,O,0.0,O
909,administration,NN,10,O,0.0,O
909,announces,VBZ,25,O,0.0,O
909,it,PRP,35,O,0.0,O
909,is,VBZ,15,O,0.0,O
909,cancelling,VBG,41,O,0.0,O
909,plans,NNS,52,O,0.0,O
909,to,TO,58,O,0.0,O
909,permit,VB,61,O,0.0,O
909,drilling,NN,68,O,0.0,O
909,for,IN,77,O,0.0,O
909,oil,NN,81,arg,1.0,O
909, and ,CC,84,O,0.0,O
909,gas,NN,89,arg,1.0,O
909,off,IN,93,O,0.0,relation
909,southeastern,JJ,97,arg,1.0,O
909,US,PRP,110,arg,1.0,O
909,Atlantic,NNP,113,arg,1.0,O
909,coast,NN,122,arg,1.0,O
DT,.,.,B-NP,O,0.0,O
909,new,JJ,131,O,0.0,O
909,involves,VBZ,140,O,0.0,O
909,10,CD,149,O,0.0,O
909,potential,JJ,152,O,0.0,O
909,lease,NN,162,O,0.0,O
909,sales,NNS,168,O,0.0,O
909, in ,IN,173,O,0.0,O
909,Gulf,NNP,177,O,0.0,O
909,Mexico,NNP,185,O,0.0,O
909,three,CD,196,O,0.0,O
909,Coast,NNP,206,O,0.0,O
909,Alaska,NNP,215,O,0.0,O
910,Andrew,NNP,0,arg,1.0,O
910,Wiles,NNP,7,arg,1.0,O
910,wins,VBZ,13,O,0.0,relation
910,2016,CD,18,arg,1.0,O
910,Abel,NNP,23,arg,1.0,O
910,Prize,NNP,28,arg,1.0,O
910,for,IN,34,O,0.0,O
910,his,PRP$,38,O,0.0,O
910,solution,NN,42,O,0.0,O
910,to,TO,51,O,0.0,O
910,Fermats,NNP,54,O,0.0,O
910,last,JJ,62,O,0.0,O
910,theorem,NN,67,O,0.0,O
911,Scientists,NNS,0,O,0.0,O
911, in ,IN,10,O,0.0,O
911,Proceedings,NNP,14,O,0.0,O
911,of,IN,26,O,0.0,O
911,National,NNP,29,O,0.0,O
911,Academy,NNP,38,O,0.0,O
911,Sciences,NNPS,49,O,0.0,O
911,scientific,JJ,58,O,0.0,O
911,journal,NN,69,O,0.0,O
911,report,NN,77,O,0.0,O
911,that,IN,84,O,0.0,O
911,socalled,JJ,89,arg,1.0,O
911,fairy,JJ,98,arg,1.0,O
911,circles,NNS,104,arg,1.0,O
911,are,VBP,112,O,0.0,O
911,caused,VBN,116,O,0.0,relation
911,by,IN,123,O,0.0,relation
911,plants,NNS,126,arg,1.0,O
911,themselves,PRP,133,O,0.0,O
911,which,WDT,144,O,0.0,O
911,have,VBP,150,O,0.0,O
911,selforganized,VBN,155,O,0.0,O
NNP,.,.,B-NP,O,0.0,O
911,Cramer,NNP,178,O,0.0,O
911, and ,CC,184,O,0.0,O
911,Nichole,NNP,189,O,0.0,O
911,Barger,NNP,197,O,0.0,O
911,suggested,VBD,204,O,0.0,O
911,this,DT,214,O,0.0,O
911,2013,CD,222,O,0.0,O
912,A,DT,0,arg,1.0,O
912,bomb,NN,2,arg,1.0,O
912,detonates,NNS,7,O,0.0,relation
912, in ,IN,16,O,0.0,relation
912, a ,DT,20,O,0.0,O
912,bus,NN,22,arg,1.0,O
912,carrying,VBG,26,O,0.0,O
912,government,NN,35,O,0.0,O
912,employees,NNS,46,O,0.0,O
912,Peshawar,NNP,59,O,0.0,O
912,Pakistan,NNP,68,O,0.0,O
912,killing,VBG,77,O,0.0,O
912,fifteen,CD,85,O,0.0,O
912, and ,CC,92,O,0.0,O
912,injuring,VBG,97,O,0.0,O
912,at,IN,12,O,0.0,O
912,least,JJS,109,O,0.0,O
912,54,CD,115,O,0.0,O
913,Two,CD,0,arg,1.0,O
913,female,JJ,4,arg,1.0,O
913,suicide,NN,11,arg,1.0,O
913,bombers,NNS,19,arg,1.0,O
913,detonate,VB,27,O,0.0,relation
913,their,PRP$,36,arg,1.0,O
913,explosives,NNS,42,arg,1.0,O
913,at,IN,32,O,0.0,O
913, a ,DT,56,O,0.0,O
913,mosque,NN,58,O,0.0,O
913,during,IN,65,O,0.0,O
913,morning,NN,72,O,0.0,O
913,prayer,NN,80,O,0.0,O
913, on ,IN,86,O,0.0,O
913,outskirts,NNS,90,O,0.0,O
913,of,IN,100,O,0.0,O
913,Maiduguri,NNP,103,O,0.0,O
913,Nigeria,NNP,113,O,0.0,O
913,killing,VBG,121,O,0.0,O
913,22,CD,129,O,0.0,O
913, and ,CC,131,O,0.0,O
913,injuring,VBG,136,O,0.0,O
913,18,CD,145,O,0.0,O
914,Cuban,JJ,0,arg,1.0,O
914,officials,NNS,6,arg,1.0,O
914,announce,VB,16,O,0.0,O
914,they,PRP,25,O,0.0,O
914,have,VBP,30,O,0.0,relation
914,detected,VBN,35,O,0.0,relation
914,first,JJ,44,arg,1.0,O
914,case,NN,50,arg,1.0,O
914,Zika,NNP,58,arg,1.0,O
914,virus,NN,63,arg,1.0,O
914,transmitted,VBN,69,O,0.0,O
914,inside,IN,81,O,0.0,O
914,country,NN,88,O,0.0,O
914,:,:,96,O,0.0,O
914, a ,DT,98,O,0.0,O
914,21,CD,100,O,0.0,O
914,yearold,NN,103,O,0.0,O
914,Havana,NNP,111,O,0.0,O
914,woman,NN,118,O,0.0,O
914,who,WP,124,O,0.0,O
914,had,VBD,128,O,0.0,O
914,not,RB,132,O,0.0,O
914,traveled,VBD,136,O,0.0,O
914,abroad,RB,145,O,0.0,O
NNP,.,.,B-NP,O,0.0,O
914,has,VBZ,158,O,0.0,O
914,reported,VBD,162,O,0.0,O
914,handful,NN,173,O,0.0,O
914,travelassociated,VBN,184,O,0.0,O
914,cases,NNS,206,O,0.0,O
914,all,DT,212,O,0.0,O
914,believed,VBD,216,O,0.0,O
914,imported,VBN,225,O,0.0,O
914,from,IN,234,O,0.0,O
914,Venezuela,NNP,239,O,0.0,O
915,NorthKorea,NN,0,O,0.0,O
915,sentences,NNS,11,O,0.0,O
915,American,NNP,21,O,0.0,O
915,Otto,NNP,30,O,0.0,O
915,Warmbier,NNP,35,O,0.0,O
915, a ,DT,44,O,0.0,O
915,21,CD,46,O,0.0,O
915,yearold,NN,49,O,0.0,O
915,from,IN,57,O,0.0,O
915,Cincinnati,NNP,62,arg,1.0,O
915,Ohio,NNP,73,arg,1.0,O
915,studying,VBG,78,O,0.0,relation
915,at,IN,69,O,0.0,relation
915,University,NNP,90,arg,1.0,O
915,of,IN,101,O,0.0,O
915,Virginia,NNP,104,O,0.0,O
915,to,TO,32,O,0.0,O
915,15,CD,116,O,0.0,O
915,years,NNS,119,O,0.0,O
915,hard,JJ,125,O,0.0,O
915,labor,NN,130,O,0.0,O
915,for,IN,136,O,0.0,O
915,removing,VBG,140,O,0.0,O
915,political,JJ,151,O,0.0,O
915,poster,NN,161,O,0.0,O
915,hotel,NN,175,O,0.0,O
NNP,.,.,B-NP,O,0.0,O
915,Barack,NNP,192,O,0.0,O
915,Obama,NNP,199,O,0.0,O
915,orders,NNS,205,O,0.0,O
915,new,JJ,212,O,0.0,O
915,sanctions,NNS,216,O,0.0,O
915,against,IN,226,O,0.0,O
915,Northkorea,NNP,234,O,0.0,O
915, in ,IN,244,O,0.0,O
915,response,NN,248,O,0.0,O
915,illicit,JJ,260,O,0.0,O
915,nuclear,JJ,268,O,0.0,O
915,missile,NN,276,O,0.0,O
915,tests,NNS,284,O,0.0,O
916,The,DT,0,O,0.0,O
916,delegation,NN,4,arg,1.0,O
916,of,IN,15,O,0.0,O
916,government,NN,18,O,0.0,O
916,Syria,NNP,32,arg,1.0,O
916,rules,NNS,38,arg,1.0,O
916,out,IN,44,O,0.0,O
916,starting,VBG,48,O,0.0,relation
916,any,DT,57,O,0.0,O
916,direct,JJ,61,O,0.0,O
916,talks,NNS,68,O,0.0,O
916,with,IN,74,O,0.0,relation
916,opposition,NN,79,arg,1.0,O
916, as ,IN,100,O,0.0,O
916,UN,NNP,104,O,0.0,O
916,sponsored,VBN,107,O,0.0,O
916,peace,NN,117,O,0.0,O
916,enter,VB,129,O,0.0,O
916, a ,DT,135,O,0.0,O
916,third,JJ,137,O,0.0,O
916,day,NN,143,O,0.0,O
916, in ,IN,146,O,0.0,O
916,Geneva,NNP,150,O,0.0,O
JJ,.,.,B-NP,O,0.0,O
916,officials,NNS,166,O,0.0,O
916,say,VBP,176,O,0.0,O
916,they,PRP,180,O,0.0,O
916,plan,NN,185,O,0.0,O
916,to,TO,190,O,0.0,O
916,declare,VB,193,O,0.0,O
916,federal,JJ,203,O,0.0,O
916,region,NN,211,O,0.0,O
916,northern,JJ,221,O,0.0,O
916,after,IN,236,O,0.0,O
916,being,VBG,242,O,0.0,O
916,excluded,VBN,248,O,0.0,O
916,from,IN,257,O,0.0,O
916,geneva,NN,277,O,0.0,O
916,aimed,VBN,284,O,0.0,O
916,at,IN,9,O,0.0,O
916,ending,VBG,293,O,0.0,O
916,five,CD,300,O,0.0,O
916,yearold,NN,305,O,0.0,O
916,conflict,NN,313,O,0.0,O
916,move,NN,327,O,0.0,O
916,will,MD,332,O,0.0,O
916,combine,VB,337,O,0.0,O
916,three,CD,345,O,0.0,O
916,Kurdishled,NNP,351,O,0.0,O
916,autonomous,JJ,362,O,0.0,O
916,areas,NNS,373,O,0.0,O
916,into,IN,379,O,0.0,O
916,system,NN,394,O,0.0,O
916,what,WP,404,O,0.0,O
916,is,VBZ,162,O,0.0,O
916,set,VBN,412,O,0.0,O
916,alarm,NN,419,O,0.0,O
916,neighboring,VBG,425,O,0.0,O
916,Turkey,NNP,437,O,0.0,O
917,Turkey,NNP,0,O,0.0,O
917,deports,NNS,7,O,0.0,O
917,British,JJ,15,O,0.0,O
917,academic,JJ,23,O,0.0,O
917,Chris,NNP,32,O,0.0,O
917,Stephenson,NNP,38,O,0.0,O
917, a ,DT,49,O,0.0,O
917,computer,NN,51,O,0.0,O
917,science,NN,60,O,0.0,O
917,lecturer,NN,68,O,0.0,O
917,at,IN,77,O,0.0,O
917,Bilgi,NNP,80,arg,1.0,O
917,University,NNP,86,arg,1.0,O
917, in ,IN,96,O,0.0,relation
917,Istanbul,NNP,100,arg,1.0,O
917,who,WP,109,O,0.0,O
917,is,VBZ,19,O,0.0,O
917,charged,VBN,116,O,0.0,O
917,with,IN,124,O,0.0,O
917,making,VBG,129,O,0.0,O
917,terrorism,NN,136,O,0.0,O
917,propaganda,NN,146,O,0.0,O
DT,.,.,B-NP,O,0.0,O
917,UK,NNP,162,O,0.0,O
917,Foreign,NNP,165,O,0.0,O
917,Office,NNP,173,O,0.0,O
917,said,VBD,180,O,0.0,O
917,it,PRP,17,O,0.0,O
917,was,VBD,188,O,0.0,O
917,providing,VBG,192,O,0.0,O
917,assistance,NN,202,O,0.0,O
917,there,EX,213,O,0.0,O
917,has,VBZ,219,O,0.0,O
917,been,VBN,223,O,0.0,O
917,no,DT,228,O,0.0,O
917,comment,VB,231,O,0.0,O
917,from,IN,239,O,0.0,O
917,Turkish,JJ,244,O,0.0,O
917,officials,NNS,252,O,0.0,O
918,The,DT,0,arg,1.0,O
918,travel,NN,4,arg,1.0,O
918,ban,NN,11,arg,1.0,O
918,for,IN,15,O,0.0,relation
918,former,JJ,19,arg,1.0,O
918,Pakistani,JJ,26,arg,1.0,O
918,President,NNP,36,arg,1.0,O
918,Pervez,NNP,46,arg,1.0,O
918,Musharraf,NNP,53,arg,1.0,O
918,is,VBZ,29,O,0.0,O
918,lifted,VBD,66,O,0.0,O
918,by,IN,73,O,0.0,O
918,Supreme,NNP,76,O,0.0,O
918,Court,NNP,84,O,0.0,O
918,of,IN,90,O,0.0,O
919,Authorities,NNS,0,arg,1.0,O
919, in ,IN,11,O,0.0,relation
919,Turkey,NNP,15,arg,1.0,O
919,arrest,NN,22,O,0.0,O
919,three,CD,29,O,0.0,O
919,academics,NNS,35,O,0.0,O
919, on ,IN,44,O,0.0,O
919,charges,NNS,48,O,0.0,O
919,of,IN,56,O,0.0,O
919,terrorist,JJ,59,O,0.0,O
919,propaganda,NN,69,O,0.0,O
919,after,IN,80,O,0.0,O
919,they,PRP,86,O,0.0,O
919,called,VBN,91,O,0.0,O
919,for,IN,98,O,0.0,O
919,an,DT,75,O,0.0,O
919,end,NN,105,O,0.0,O
919,to,TO,109,O,0.0,O
919,security,NN,112,O,0.0,O
919,operations,NNS,121,O,0.0,O
919,countrys,NNS,135,O,0.0,O
919,Kurdishmajority,NNP,144,O,0.0,O
919,southeast,RB,160,O,0.0,O
920,The,DT,0,O,0.0,O
920,US,PRP,4,O,0.0,O
920,military,JJ,7,O,0.0,O
920,disciplines,NNS,16,O,0.0,O
920,more,JJR,28,O,0.0,O
920,than,IN,33,O,0.0,O
920, a ,DT,38,O,0.0,O
920,dozen,NN,40,O,0.0,O
920,personnel,NNS,46,O,0.0,O
920,for,IN,56,O,0.0,O
920,mistakes,NNS,60,O,0.0,O
920,that,IN,69,O,0.0,O
920,led,VBN,74,O,0.0,O
920,to,TO,78,O,0.0,O
920,bombing,NN,81,O,0.0,O
920,of,IN,89,O,0.0,O
920,MAcdecins,NNS,94,O,0.0,O
920,Sans,NNP,104,O,0.0,O
920,FrontiAres,NNS,109,O,0.0,O
920,Doctors,NNS,120,O,0.0,O
920,Without,IN,128,O,0.0,O
920,Borders,NNP,136,O,0.0,O
920,hospital,NN,144,O,0.0,O
920,killed,VBN,158,O,0.0,relation
920,42,CD,165,arg,1.0,O
920,people,NNS,168,arg,1.0,O
920, in ,IN,174,O,0.0,relation
920,Afghanistan,NNP,178,arg,1.0,O
920,last,JJ,190,O,0.0,O
920,October,NNP,195,O,0.0,O
DT,.,.,B-NP,O,0.0,O
920,criminal,JJ,207,O,0.0,O
920,charges,NNS,216,O,0.0,O
920,are,VBP,224,O,0.0,O
920,pending,VBG,228,O,0.0,O
920,partially,RB,241,O,0.0,O
920,redacted,VBN,251,O,0.0,O
920,investigation,NN,260,O,0.0,O
920,report,NN,274,O,0.0,O
920,is,VBZ,17,O,0.0,O
920,expected,VBN,284,O,0.0,O
920,be,VB,199,O,0.0,O
920,made,VBN,299,O,0.0,O
920,public,JJ,304,O,0.0,O
920,shortly,RB,311,O,0.0,O
921,Senior,JJ,0,O,0.0,O
921,GOP,NNP,7,O,0.0,O
921,rules,NNS,11,O,0.0,O
921,committee,NN,17,arg,1.0,O
921,member,NN,27,O,0.0,O
921,Curly,JJ,34,O,0.0,O
921,Haugland,NNP,40,O,0.0,O
921,says,VBZ,49,O,0.0,O
921,that,IN,54,O,0.0,O
921,We,PRP,59,O,0.0,O
921,RCN,NN,62,O,0.0,O
921,members,NNS,76,arg,1.0,O
921,choose,VB,84,O,0.0,relation
921,nominee,NN,91,arg,1.0,O
921,not,RB,99,O,0.0,relation
921,voters,NNS,103,arg,1.0,O
922,President,NNP,0,arg,1.0,O
922,Barack,NNP,10,arg,1.0,O
922,Obama,NNP,17,arg,1.0,O
922,nominates,NNS,23,O,0.0,relation
922,Merrick,NNP,33,arg,1.0,O
922,Garland,NNP,41,arg,1.0,O
922,to,TO,49,O,0.0,O
922,replace,VB,52,O,0.0,O
922,Antonin,NNP,60,O,0.0,O
922,Scalia,NNP,68,O,0.0,O
922, on ,IN,74,O,0.0,O
922,Supreme,NNP,78,O,0.0,O
922,Court,NNP,86,O,0.0,O
922,of,IN,92,O,0.0,O
922,US,PRP,95,O,0.0,O
923,Protests,NNS,0,arg,1.0,O
923,erupt,VB,9,O,0.0,O
923,outside,IN,15,arg,1.0,O
923,presidential,JJ,23,arg,1.0,O
923,palace,NN,36,arg,1.0,O
923, in ,IN,42,O,0.0,O
923,BrasAlia,NN,46,O,0.0,O
923, and ,CC,54,O,0.0,O
923, on ,IN,58,O,0.0,O
923,SAPound,NN,62,O,0.0,O
923,o,IN,2,O,0.0,O
923,Paulos,NNP,72,O,0.0,O
923,main,JJ,79,O,0.0,O
923,Avenue,NNP,84,O,0.0,O
923,Paulista,NNP,91,O,0.0,O
IN,.,.,B-PP,O,0.0,O
923,news,NN,104,O,0.0,O
923,of,IN,109,O,0.0,relation
923,Luiz,NNP,112,O,0.0,O
923,InAicio,NN,117,O,0.0,O
923,Lula,NNP,125,O,0.0,O
923,da,NNP,130,O,0.0,O
923,Silvas,NNP,133,O,0.0,O
923,appointment,NN,140,O,0.0,O
923, as ,IN,151,O,0.0,O
923,President,NNP,155,O,0.0,O
923,Rousseffs,NNP,165,O,0.0,O
923,chief,JJ,175,O,0.0,O
923,staff,NN,184,O,0.0,O
923,Judge,NNP,199,O,0.0,O
923,SAcrgio,NN,205,O,0.0,O
923,Moro,NNP,213,O,0.0,O
923,says,VBZ,218,O,0.0,O
923,taped,VBN,223,O,0.0,O
923,conversations,NNS,229,O,0.0,O
923,between,IN,243,O,0.0,O
923,two,CD,251,O,0.0,O
923,show,NN,255,O,0.0,O
923,apparently,RB,278,O,0.0,O
923,trying,VBG,289,O,0.0,O
923,to,TO,296,O,0.0,O
923,influence,NN,299,O,0.0,O
923,investigation,NN,309,O,0.0,O
924,Scientists,NNS,0,arg,1.0,O
924,release,NN,11,O,0.0,relation
924, a ,DT,19,O,0.0,O
924,small,JJ,21,arg,1.0,O
924,flock,NN,27,arg,1.0,O
924,of,IN,33,O,0.0,relation
924,pigeons,NNS,36,arg,1.0,O
924,dubbed,VBN,44,O,0.0,O
924,The,DT,51,O,0.0,O
924,Pigeon,NNP,55,O,0.0,O
924,Air,NNP,62,O,0.0,O
924,Patrol,NNP,66,O,0.0,O
924,carrying,VBG,73,O,0.0,O
924,tiny,JJ,82,O,0.0,O
924,backpacks,NNS,87,O,0.0,O
924,to,TO,97,O,0.0,O
924,monitor,VB,100,O,0.0,O
924,Londons,NNP,108,O,0.0,O
924,air,NN,116,O,0.0,O
924,quality,NN,120,O,0.0,O
924,during,IN,128,O,0.0,O
924,period,NN,137,O,0.0,O
924,moderate,JJ,147,O,0.0,O
924,high,JJ,159,O,0.0,O
924,pollution,NN,164,O,0.0,O
DT,.,.,B-NP,O,0.0,O
924,contain,VB,189,O,0.0,O
924,sensors,NNS,197,O,0.0,O
924,used,VBN,205,O,0.0,O
924,measure,NN,213,O,0.0,O
924,nitrogen,NN,221,O,0.0,O
924,dioxide,NN,230,O,0.0,O
924, and ,CC,237,O,0.0,O
924,ozone,NN,242,O,0.0,O
924,levels,NNS,248,O,0.0,O
925,The,DT,0,O,0.0,O
925,PGA,NN,4,O,0.0,O
925,of,IN,8,O,0.0,O
925,America,NNP,11,O,0.0,O
925,announces,VBZ,19,O,0.0,O
925,it,PRP,29,O,0.0,O
925,is,VBZ,32,O,0.0,O
925,discontinuing,VBG,35,O,0.0,O
925,Grand,NNP,50,O,0.0,O
925,Slam,NNP,56,O,0.0,O
925,Golf,NNP,64,arg,1.0,O
925, a ,DT,69,O,0.0,O
925,special,JJ,71,O,0.0,O
925,postseason,NN,79,O,0.0,O
925,event,NN,90,O,0.0,O
925,among,IN,96,O,0.0,O
925,years,NNS,102,O,0.0,O
925,winners,NNS,108,O,0.0,O
925,four,CD,119,O,0.0,O
925,major,JJ,124,O,0.0,O
925,championships,NNS,130,O,0.0,O
925,regular,JJ,147,O,0.0,O
925,mens,NNS,155,O,0.0,O
925,golf,NN,160,O,0.0,O
DT,.,.,B-NP,O,0.0,O
925,was,VBD,177,O,0.0,O
925,set,VBN,181,O,0.0,O
925,to,TO,185,O,0.0,O
925,be,VB,188,O,0.0,O
925,held,VBN,191,O,0.0,O
925,at,IN,196,O,0.0,O
925,Trump,NNP,199,arg,1.0,O
925,National,NNP,205,arg,1.0,O
925,Club,NNP,219,arg,1.0,O
925, in ,IN,223,O,0.0,relation
925,Los,NNP,227,arg,1.0,O
925,Angeles,NNP,231,arg,1.0,O
925,California,NNP,239,arg,1.0,O
925,2015,CD,255,O,0.0,O
925,cancelled,VBN,270,O,0.0,O
925,after,IN,280,O,0.0,O
925,decided,VBD,290,O,0.0,O
925,move,NN,301,O,0.0,O
925,exhibition,NN,306,O,0.0,O
925,contest,NN,317,O,0.0,O
925,from,IN,325,O,0.0,O
925,same,JJ,330,O,0.0,O
925, and ,CC,345,O,0.0,O
925,they,PRP,350,O,0.0,O
925,couldnt,MD,355,O,0.0,O
925,find,VB,363,O,0.0,O
925,replacement,NN,370,O,0.0,O
925,course,NN,382,O,0.0,O
925,with,IN,401,O,0.0,O
925,suitable,JJ,406,O,0.0,O
925,dates,NNS,415,O,0.0,O
926,US,PRP,0,O,0.0,O
926,Secretary,NNP,3,O,0.0,O
926,of,IN,13,O,0.0,O
926,State,NNP,16,O,0.0,O
926,John,NNP,22,O,0.0,O
926,Kerry,NNP,27,O,0.0,O
926,says,VBZ,33,O,0.0,O
926,has,VBZ,38,O,0.0,relation
926,pledged,VBD,42,O,0.0,O
926,genocide,NN,50,O,0.0,O
926,against,IN,59,O,0.0,O
926,Christians,NNPS,67,O,0.0,O
926,Yazidis,NNP,78,O,0.0,O
926, and ,CC,85,O,0.0,O
926,Shias,NNP,90,O,0.0,O
926, in ,IN,95,O,0.0,relation
926,areas,NNS,99,O,0.0,O
926,it,PRP,105,O,0.0,O
926,controls,NNS,108,O,0.0,O
926,Syria,NNP,120,O,0.0,O
926,Iraq,NNP,130,O,0.0,O
NNP,.,.,B-NP,O,0.0,O
926,reports,NNS,150,O,0.0,O
926,commander,NN,158,arg,1.0,O
926,Hassan,NNP,168,arg,1.0,O
926,Aboud,NNP,175,arg,1.0,O
926,died,VBD,185,O,0.0,relation
926,wounds,NNS,193,O,0.0,O
926,sustained,VBN,200,O,0.0,O
926,about,IN,210,O,0.0,O
926,two,CD,216,O,0.0,O
926,weeks,NNS,220,O,0.0,O
926,ago,RB,226,O,0.0,O
926, a ,DT,233,O,0.0,O
926,battle,NN,235,arg,1.0,O
926,near,IN,242,O,0.0,O
926,Aleppo,NNP,247,O,0.0,O
927,Three,CD,0,arg,1.0,O
927,construction,NN,6,arg,1.0,O
927,workers,NNS,19,arg,1.0,O
927,are,VBP,27,O,0.0,O
927,shot,NN,31,O,0.0,relation
927,dead,JJ,36,O,0.0,relation
927, in ,IN,40,O,0.0,relation
927,Jayapura,NNP,44,arg,1.0,O
927,Papua,NNP,53,arg,1.0,O
927,by,IN,59,O,0.0,O
927, a ,DT,62,O,0.0,O
927,supposed,VBN,64,O,0.0,O
927,armed,VBN,73,O,0.0,O
927,group,NN,79,O,0.0,O
927,according,VBG,85,O,0.0,O
927,to,TO,95,O,0.0,O
927,Indonesian,JJ,98,O,0.0,O
927,police,NN,109,O,0.0,O
928,Radar,NNP,0,O,0.0,O
928,scans,NNS,6,O,0.0,O
928,at,IN,12,O,0.0,O
928,tomb,NN,15,O,0.0,O
928,of,IN,20,O,0.0,relation
928,Tutankhamun,NNP,23,arg,1.0,O
928,Pharaoh,NNP,35,arg,1.0,O
928,Ancient,NNP,46,arg,1.0,O
928,Egypt,NNP,54,arg,1.0,O
928,reveal,VB,60,O,0.0,O
928,two,CD,67,O,0.0,O
928,chambers,NNS,71,O,0.0,O
928,adjoining,VBG,80,O,0.0,O
928,raising,VBG,95,O,0.0,O
928,prospect,NN,103,O,0.0,O
928,finding,VBG,115,O,0.0,O
928,resting,VBG,123,O,0.0,O
928,place,NN,131,O,0.0,O
928,Queen,NNP,140,O,0.0,O
928,Nefertiti,NNP,146,O,0.0,O
929,The,DT,0,arg,1.0,O
929,Vatican,NNP,4,arg,1.0,O
929,is,VBZ,12,O,0.0,relation
929,replacing,VBG,15,O,0.0,relation
929,Italian,JJ,25,arg,1.0,O
929,Archbishop,NNP,33,arg,1.0,O
929,Carlo,NNP,44,arg,1.0,O
929,Maria,NNP,50,arg,1.0,O
929,vigan,NN,56,arg,1.0,O
929,Apostolic,NNP,62,arg,1.0,O
929,Nuncio,NNP,72,arg,1.0,O
929,to,TO,66,O,0.0,O
929,US,PRP,82,O,0.0,O
